en.wikipedia.org|List_of_Russian-language_writers|https://en.wikipedia.org/wiki/Vladimir_Arnoldi|Vladimir_Arnoldi|Vladimir Arnoldi|465
en.wikipedia.org|List_of_Russian-language_writers|https://en.wikipedia.org/wiki/Mikhail_Artsybashev|Mikhail_Artsybashev|Mikhail Artsybashev|3677
en.wikipedia.org|List_of_Russian-language_writers|https://en.wikipedia.org/wiki/Nikolai_Aseev|Nikolai_Aseev|Nikolai Aseev|1498
en.wikipedia.org|List_of_Russian-language_writers|https://en.wikipedia.org/wiki/Viktor_Astafyev|Viktor_Astafyev|Viktor Astafyev|5591
en.wikipedia.org|List_of_Russian-language_writers|https://en.wikipedia.org/wiki/Lera_Auerbach|Lera_Auerbach|Lera Auerbach|12082
en.wikipedia.org|List_of_Russian-language_writers|https://en.wikipedia.org/wiki/Mikhail_Avdeev|Mikhail_Avdeev|Mikhail Avdeev|430
en.wikipedia.org|List_of_Russian-language_writers|https://en.wikipedia.org/wiki/Arkady_Averchenko|Arkady_Averchenko|Arkady Averchenko|2395
en.wikipedia.org|List_of_Russian-language_writers|https://en.wikipedia.org/wiki/Vasily_Avseenko|Vasily_Avseenko|Vasily Avseenko|318
en.wikipedia.org|List_of_Russian-language_writers|https://en.wikipedia.org/wiki/Hizgil_Avshalumov|Hizgil_Avshalumov|Hizgil Avshalumov|2125
en.wikipedia.org|List_of_Russian-language_writers|https://en.wikipedia.org/wiki/Gennadiy_Aygi|Gennadiy_Aygi|Gennadiy Aygi|2546
en.wikipedia.org|List_of_Russian-language_writers|https://en.wikipedia.org/wiki/Vasily_Azhayev|Vasily_Azhayev|Vasily Azhayev|452
en.wikipedia.org|List_of_Russian-language_writers|https://en.wikipedia.org/wiki/Semyon_Babayevsky|Semyon_Babayevsky|Semyon Babayevsky|459
en.wikipedia.org|List_of_Russian-language_writers|https://en.wikipedia.org/wiki/Isaac_Babel|Isaac_Babel|Isaac Babel|38330
en.wikipedia.org|List_of_Russian-language_writers|https://en.wikipedia.org/wiki/Eduard_Bagritsky|Eduard_Bagritsky|Eduard Bagritsky|1672
en.wikipedia.org|List_of_Russian-language_writers|https://en.wikipedia.org/wiki/Grigory_Baklanov|Grigory_Baklanov|Grigory Baklanov|1790
en.wikipedia.org|List_of_Russian-language_writers|https://en.wikipedia.org/wiki/Mikhail_Bakhtin|Mikhail_Bakhtin|Mikhail Bakhtin|123111
en.wikipedia.org|List_of_Russian-language_writers|https://en.wikipedia.org/wiki/Mikhail_Bakunin|Mikhail_Bakunin|Mikhail Bakunin|189527
en.wikipedia.org|List_of_Russian-language_writers|https://en.wikipedia.org/wiki/Konstantin_Balmont|Konstantin_Balmont|Konstantin Balmont|7385
en.wikipedia.org|List_of_Russian-language_writers|https://en.wikipedia.org/wiki/Jurgis_Baltrušaitis|Jurgis_Baltrušaitis|Jurgis Baltrušaitis|2605
en.wikipedia.org|List_of_Russian-language_writers|https://en.wikipedia.org/wiki/Yevgeny_Baratynsky|Yevgeny_Baratynsky|Yevgeny Baratynsky|4823
en.wikipedia.org|List_of_Russian-language_writers|https://en.wikipedia.org/wiki/Natalya_Baranskaya|Natalya_Baranskaya|Natalya Baranskaya|2284
en.wikipedia.org|List_of_Russian-language_writers|https://en.wikipedia.org/wiki/Ivan_Barkov|Ivan_Barkov|Ivan Barkov|4208
en.wikipedia.org|List_of_Russian-language_writers|https://en.wikipedia.org/wiki/Anna_Barkova|Anna_Barkova|Anna Barkova|2047
en.wikipedia.org|List_of_Russian-language_writers|https://en.wikipedia.org/wiki/Elpidifor_Barsov|Elpidifor_Barsov|Elpidifor Barsov|238
en.wikipedia.org|List_of_Russian-language_writers|https://en.wikipedia.org/wiki/Agniya_Barto|Agniya_Barto|Agniya Barto|6533
en.wikipedia.org|List_of_Russian-language_writers|https://en.wikipedia.org/wiki/Alexander_Bashlachev|Alexander_Bashlachev|Alexander Bashlachev|21832
en.wikipedia.org|List_of_Russian-language_writers|https://en.wikipedia.org/wiki/Fyodor_Batyushkov|Fyodor_Batyushkov|Fyodor Batyushkov|408
